net_type,system,activation,steps_ahead,Nodes_prop,Nodes_tot,Edges_prop,Edges_tot,Triangles_prop,Triangles_tot,Squares_prop,Squares_tot
lorenz,lorenz,tanh,8,0.0412371134020618,12,0.1168384879725085,34,0.4261168384879725,124,0.415807560137457,121
lorenz,lorenz,tanh,9,0.0434782608695652,11,0.1106719367588932,28,0.4308300395256917,109,0.4150197628458498,105
lorenz,lorenz,tanh,10,0.0311284046692607,8,0.1167315175097276,30,0.4280155642023346,110,0.424124513618677,109
lorenz,lorenz,tanh,11,0.0638297872340425,9,0.1205673758865248,17,0.4326241134751773,61,0.3829787234042553,54
lorenz,lorenz,tanh,12,0.0495867768595041,6,0.1157024793388429,14,0.4462809917355372,54,0.3884297520661157,47
lorenz,lorenz,tanh,13,0.06,6,0.13,13,0.44,44,0.37,37
lorenz,lorenz,tanh,14,0.0573770491803278,7,0.1229508196721311,15,0.4262295081967213,52,0.3934426229508196,48
lorenz,lorenz,tanh,15,0.0714285714285714,6,0.119047619047619,10,0.4642857142857143,39,0.3452380952380952,29
lorenz,lorenz,tanh,16,0.0625,7,0.1160714285714285,13,0.4285714285714285,48,0.3928571428571428,44
lorenz,lorenz,tanh,17,0.0909090909090909,8,0.1136363636363636,10,0.4204545454545454,37,0.375,33
lorenz,lorenz,tanh,18,0.0769230769230769,6,0.1282051282051282,10,0.4615384615384615,36,0.3333333333333333,26
lorenz,lorenz,tanh,19,0.0777777777777777,7,0.1222222222222222,11,0.4333333333333333,39,0.3666666666666666,33
lorenz,lorenz,tanh,20,0.0490196078431372,5,0.1372549019607843,14,0.4411764705882353,45,0.3725490196078431,38
lorenz,lorenz,tanh,21,0.064,8,0.128,16,0.432,54,0.376,47
lorenz,lorenz,tanh,22,0.0578512396694214,7,0.1322314049586777,16,0.4049586776859504,49,0.4049586776859504,49
lorenz,lorenz,tanh,23,0.0458715596330275,5,0.110091743119266,12,0.4128440366972477,45,0.4311926605504587,47
lorenz,lorenz,tanh,24,0.0568181818181818,5,0.125,11,0.4545454545454545,40,0.3636363636363636,32
lorenz,lorenz,tanh,25,0.053763440860215,5,0.1075268817204301,10,0.4623655913978494,43,0.3763440860215054,35
lorenz,lorenz,linear,1,0.6533333333333333,98,0.0,0,0.2466666666666666,37,0.1,15
lorenz,lorenz,linear,2,0.3474576271186441,41,0.1101694915254237,13,0.3135593220338983,37,0.2288135593220339,27
lorenz,lorenz,linear,3,0.3231707317073171,53,0.0548780487804878,9,0.5121951219512195,84,0.1097560975609756,18
lorenz,lorenz,linear,4,0.226950354609929,32,0.0851063829787234,12,0.4893617021276595,69,0.1985815602836879,28
lorenz,lorenz,linear,5,0.1746031746031746,22,0.1349206349206349,17,0.4365079365079365,55,0.2539682539682539,32
lorenz,lorenz,linear,6,0.079136690647482,11,0.079136690647482,11,0.5467625899280576,76,0.2949640287769784,41
lorenz,lorenz,linear,7,0.1212121212121212,16,0.1287878787878787,17,0.4242424242424242,56,0.3257575757575757,43
lorenz,lorenz,linear,8,0.0909090909090909,12,0.1287878787878787,17,0.4621212121212121,61,0.3181818181818182,42
lorenz,lorenz,linear,9,0.1066666666666666,16,0.1066666666666666,16,0.46,69,0.3266666666666666,49
lorenz,lorenz,linear,10,0.0793650793650793,10,0.1428571428571428,18,0.4206349206349206,53,0.3571428571428571,45
lorenz,lorenz,linear,11,0.0842105263157894,8,0.1578947368421052,15,0.3894736842105263,37,0.3684210526315789,35
lorenz,lorenz,linear,12,0.0941176470588235,8,0.1529411764705882,13,0.4117647058823529,35,0.3411764705882353,29
lorenz,lorenz,linear,13,0.109090909090909,6,0.1454545454545454,8,0.4363636363636363,24,0.3090909090909091,17
lorenz,lorenz,linear,14,0.0869565217391304,8,0.1413043478260869,13,0.3804347826086957,35,0.391304347826087,36
lorenz,lorenz,linear,15,0.0666666666666666,6,0.1444444444444444,13,0.4222222222222222,38,0.3666666666666666,33
lorenz,lorenz,linear,16,0.0909090909090909,5,0.1636363636363636,9,0.4363636363636363,24,0.3090909090909091,17
lorenz,lorenz,linear,17,0.0983606557377049,6,0.180327868852459,11,0.3934426229508196,24,0.3278688524590163,20
lorenz,lorenz,linear,18,0.0869565217391304,6,0.1594202898550724,11,0.4057971014492754,28,0.3478260869565217,24
lorenz,lorenz,linear,19,0.0779220779220779,6,0.1428571428571428,11,0.4155844155844156,32,0.3636363636363636,28
lorenz,lorenz,linear,20,0.0821917808219178,6,0.136986301369863,10,0.3972602739726027,29,0.3835616438356164,28
lorenz,lorenz,linear,21,0.1041666666666666,5,0.1666666666666666,8,0.4166666666666667,20,0.3125,15
lorenz,lorenz,linear,22,0.0746268656716417,5,0.1940298507462686,13,0.4328358208955223,29,0.2985074626865671,20
lorenz,lorenz,linear,23,0.0857142857142857,6,0.1714285714285714,12,0.4,28,0.3428571428571428,24
lorenz,lorenz,linear,24,0.0980392156862745,5,0.1176470588235294,6,0.4117647058823529,21,0.3725490196078431,19
lorenz,lorenz,linear,25,0.108695652173913,5,0.1739130434782608,8,0.4347826086956521,20,0.2826086956521739,13
lorenz,rossler,tanh,1,0.0684931506849315,5,0.136986301369863,10,0.3013698630136986,22,0.4931506849315068,36
lorenz,rossler,tanh,5,0.25,29,0.0862068965517241,10,0.2586206896551724,30,0.4051724137931034,47
lorenz,rossler,tanh,9,0.0390625,5,0.1171875,15,0.34375,44,0.5,64
lorenz,rossler,tanh,13,0.0419580419580419,6,0.1258741258741259,18,0.3566433566433566,51,0.4755244755244755,68
lorenz,rossler,tanh,17,0.0583333333333333,7,0.0916666666666666,11,0.3666666666666666,44,0.4833333333333333,58
lorenz,rossler,tanh,21,0.0615384615384615,8,0.1153846153846153,15,0.3153846153846154,41,0.5076923076923077,66
lorenz,rossler,tanh,25,0.064516129032258,8,0.1209677419354838,15,0.3306451612903225,41,0.4838709677419355,60
lorenz,rossler,tanh,29,0.0619469026548672,7,0.1327433628318584,15,0.2920353982300885,33,0.5132743362831859,58
lorenz,rossler,tanh,33,0.059322033898305,7,0.1101694915254237,13,0.3135593220338983,37,0.5169491525423728,61
lorenz,rossler,tanh,37,0.0603448275862069,7,0.1120689655172413,13,0.3362068965517241,39,0.4913793103448275,57
lorenz,rossler,tanh,41,0.0578512396694214,7,0.1157024793388429,14,0.3305785123966942,40,0.4958677685950413,60
lorenz,rossler,tanh,45,0.0542635658914728,7,0.1317829457364341,17,0.3100775193798449,40,0.5038759689922481,65
lorenz,rossler,tanh,49,0.0510204081632653,5,0.1530612244897959,15,0.2857142857142857,28,0.5102040816326531,50
lorenz,rossler,tanh,53,0.0535714285714285,6,0.1339285714285714,15,0.3214285714285714,36,0.4910714285714285,55
lorenz,rossler,tanh,57,0.0588235294117647,6,0.1176470588235294,12,0.3235294117647059,33,0.5,51
lorenz,rossler,tanh,61,0.0573770491803278,7,0.1229508196721311,15,0.319672131147541,39,0.5,61
lorenz,rossler,tanh,65,0.0551181102362204,7,0.1102362204724409,14,0.3622047244094488,46,0.4724409448818897,60
lorenz,rossler,tanh,69,0.0695652173913043,8,0.1391304347826087,16,0.2869565217391304,33,0.5043478260869565,58
lorenz,rossler,tanh,73,0.0458015267175572,6,0.1374045801526717,18,0.3282442748091603,43,0.4885496183206106,64
lorenz,rossler,tanh,77,0.0491803278688524,6,0.1393442622950819,17,0.3114754098360656,38,0.5,61
lorenz,rossler,tanh,81,0.0598290598290598,7,0.1282051282051282,15,0.3162393162393162,37,0.4957264957264957,58
lorenz,rossler,tanh,85,0.0743801652892562,9,0.1157024793388429,14,0.371900826446281,45,0.4380165289256198,53
lorenz,rossler,tanh,89,0.0578512396694214,7,0.1074380165289256,13,0.3388429752066115,41,0.4958677685950413,60
lorenz,rossler,tanh,93,0.0737704918032786,9,0.1147540983606557,14,0.3442622950819672,42,0.4672131147540984,57
lorenz,rossler,tanh,97,0.0461538461538461,6,0.1307692307692307,17,0.3923076923076923,51,0.4307692307692308,56
lorenz,rossler,linear,1,0.275,11,0.15,6,0.325,13,0.25,10
lorenz,rossler,linear,5,0.1125,9,0.1375,11,0.375,30,0.375,30
lorenz,rossler,linear,9,0.0845070422535211,6,0.1830985915492957,13,0.4507042253521127,32,0.2816901408450704,20
lorenz,rossler,linear,13,0.0833333333333333,6,0.0972222222222222,7,0.3888888888888889,28,0.4305555555555556,31
lorenz,rossler,linear,17,0.0769230769230769,5,0.1846153846153846,12,0.3230769230769231,21,0.4153846153846154,27
lorenz,rossler,linear,21,0.1,5,0.18,9,0.3,15,0.42,21
lorenz,rossler,linear,25,0.1538461538461538,4,0.1923076923076923,5,0.3076923076923077,8,0.3461538461538461,9
lorenz,rossler,linear,29,0.16,4,0.12,3,0.36,9,0.36,9
lorenz,rossler,linear,33,0.2222222222222222,6,0.1481481481481481,4,0.2592592592592592,7,0.3703703703703703,10
lorenz,rossler,linear,37,0.1,3,0.2333333333333333,7,0.3,9,0.3666666666666666,11
lorenz,rossler,linear,41,0.1923076923076923,5,0.1923076923076923,5,0.2307692307692307,6,0.3846153846153846,10
lorenz,rossler,linear,45,0.125,3,0.25,6,0.1666666666666666,4,0.4583333333333333,11
lorenz,rossler,linear,49,0.1071428571428571,3,0.2142857142857142,6,0.2142857142857142,6,0.4642857142857143,13
lorenz,rossler,linear,53,0.1470588235294117,5,0.2647058823529412,9,0.2058823529411764,7,0.3823529411764705,13
lorenz,rossler,linear,57,0.08,4,0.2,10,0.32,16,0.4,20
lorenz,rossler,linear,61,0.0714285714285714,5,0.2571428571428571,18,0.3428571428571428,24,0.3285714285714285,23
lorenz,rossler,linear,65,0.1388888888888889,5,0.1944444444444444,7,0.25,9,0.4166666666666667,15
lorenz,rossler,linear,69,0.1428571428571428,4,0.1785714285714285,5,0.3214285714285714,9,0.3571428571428571,10
lorenz,rossler,linear,73,0.131578947368421,5,0.2105263157894736,8,0.2894736842105263,11,0.3684210526315789,14
lorenz,rossler,linear,77,0.125,4,0.21875,7,0.34375,11,0.3125,10
lorenz,rossler,linear,81,0.1063829787234042,5,0.2553191489361702,12,0.2978723404255319,14,0.3404255319148936,16
lorenz,rossler,linear,85,0.0943396226415094,5,0.2264150943396226,12,0.2641509433962264,14,0.4150943396226415,22
lorenz,rossler,linear,89,0.1041666666666666,5,0.1875,9,0.3125,15,0.3958333333333333,19
lorenz,rossler,linear,93,0.125,6,0.1458333333333333,7,0.2916666666666667,14,0.4375,21
lorenz,rossler,linear,97,0.1176470588235294,6,0.196078431372549,10,0.2549019607843137,13,0.4313725490196078,22
lorenz,lorenz,tanh,1,0.4948979591836734,97,0.0051020408163265,1,0.4642857142857143,91,0.0357142857142857,7
lorenz,lorenz,tanh,2,0.5562913907284768,168,0.0264900662251655,8,0.3675496688741722,111,0.0496688741721854,15
lorenz,lorenz,tanh,3,0.3110367892976589,93,0.0234113712374581,7,0.6120401337792643,183,0.0535117056856187,16
lorenz,lorenz,tanh,4,0.4861460957178841,193,0.0453400503778337,18,0.4256926952141058,169,0.0428211586901763,17
lorenz,lorenz,tanh,5,0.2636986301369863,77,0.0547945205479452,16,0.4417808219178082,129,0.2397260273972602,70
lorenz,lorenz,tanh,6,0.1381578947368421,42,0.0789473684210526,24,0.5131578947368421,156,0.2697368421052631,82
lorenz,lorenz,tanh,7,0.0468227424749163,14,0.1036789297658862,31,0.4648829431438127,139,0.3846153846153846,115
lorenz,lorenz,tanh,8,0.0508474576271186,12,0.1144067796610169,27,0.4533898305084746,107,0.3813559322033898,90
lorenz,lorenz,tanh,9,0.0492610837438423,10,0.1083743842364532,22,0.458128078817734,93,0.3842364532019704,78
lorenz,lorenz,tanh,10,0.0465116279069767,12,0.1201550387596899,31,0.4302325581395348,111,0.4031007751937984,104
lorenz,lorenz,tanh,11,0.0571428571428571,8,0.1071428571428571,15,0.4642857142857143,65,0.3714285714285714,52
lorenz,lorenz,tanh,12,0.0596026490066225,9,0.1258278145695364,19,0.4503311258278146,68,0.3642384105960264,55
lorenz,lorenz,tanh,13,0.063063063063063,7,0.1171171171171171,13,0.4684684684684684,52,0.3513513513513513,39
lorenz,lorenz,tanh,14,0.0560747663551401,6,0.1214953271028037,13,0.4485981308411215,48,0.3738317757009345,40
lorenz,lorenz,tanh,15,0.088235294117647,6,0.1323529411764706,9,0.4852941176470588,33,0.2941176470588235,20
lorenz,lorenz,tanh,16,0.0804597701149425,7,0.1264367816091954,11,0.425287356321839,37,0.367816091954023,32
lorenz,lorenz,tanh,17,0.0975609756097561,8,0.1219512195121951,10,0.4268292682926829,35,0.3536585365853658,29
lorenz,lorenz,tanh,18,0.1016949152542373,6,0.1016949152542373,6,0.5423728813559322,32,0.2542372881355932,15
lorenz,lorenz,tanh,19,0.0697674418604651,6,0.1511627906976744,13,0.4651162790697674,40,0.313953488372093,27
lorenz,lorenz,tanh,20,0.0519480519480519,4,0.1298701298701298,10,0.4805194805194805,37,0.3376623376623376,26
lorenz,lorenz,tanh,21,0.0933333333333333,7,0.1333333333333333,10,0.44,33,0.3333333333333333,25
lorenz,lorenz,tanh,22,0.0757575757575757,5,0.1363636363636363,9,0.4848484848484848,32,0.303030303030303,20
lorenz,lorenz,tanh,23,0.0921052631578947,7,0.131578947368421,10,0.4342105263157895,33,0.3421052631578947,26
lorenz,lorenz,tanh,24,0.0847457627118644,5,0.1525423728813559,9,0.4915254237288136,29,0.2711864406779661,16
lorenz,lorenz,tanh,25,0.0833333333333333,5,0.1333333333333333,8,0.4666666666666667,28,0.3166666666666666,19
lorenz,lorenz,linear,1,0.6183574879227053,128,0.0,0,0.3816425120772946,79,0.0,0
lorenz,lorenz,linear,2,0.4666666666666667,49,0.0095238095238095,1,0.3619047619047619,38,0.1619047619047619,17
lorenz,lorenz,linear,3,0.3088235294117647,42,0.0294117647058823,4,0.5147058823529411,70,0.1470588235294117,20
lorenz,lorenz,linear,4,0.2233009708737864,23,0.0970873786407767,10,0.4660194174757281,48,0.2135922330097087,22
lorenz,lorenz,linear,5,0.2888888888888888,39,0.1037037037037037,14,0.4148148148148148,56,0.1925925925925926,26
lorenz,lorenz,linear,6,0.2444444444444444,44,0.0611111111111111,11,0.5166666666666667,93,0.1777777777777777,32
lorenz,lorenz,linear,7,0.1037735849056603,11,0.1415094339622641,15,0.4528301886792453,48,0.3018867924528302,32
lorenz,lorenz,linear,8,0.0782608695652174,9,0.1304347826086956,15,0.4782608695652174,55,0.3130434782608696,36
lorenz,lorenz,linear,9,0.0897435897435897,7,0.141025641025641,11,0.4358974358974359,34,0.3333333333333333,26
lorenz,lorenz,linear,10,0.0721649484536082,7,0.1443298969072164,14,0.4432989690721649,43,0.3402061855670103,33
lorenz,lorenz,linear,11,0.0642201834862385,7,0.128440366972477,14,0.4495412844036697,49,0.3577981651376147,39
lorenz,lorenz,linear,12,0.0721649484536082,7,0.134020618556701,13,0.4329896907216495,42,0.3608247422680412,35
lorenz,lorenz,linear,13,0.0813953488372093,7,0.1395348837209302,12,0.4418604651162791,38,0.3372093023255814,29
lorenz,lorenz,linear,14,0.0869565217391304,6,0.1594202898550724,11,0.4347826086956521,30,0.3188405797101449,22
lorenz,lorenz,linear,15,0.0704225352112676,5,0.1267605633802817,9,0.4507042253521127,32,0.352112676056338,25
lorenz,lorenz,linear,16,0.1126760563380281,8,0.1267605633802817,9,0.4507042253521127,32,0.3098591549295774,22
lorenz,lorenz,linear,17,0.1612903225806451,5,0.064516129032258,2,0.4838709677419355,15,0.2903225806451613,9
lorenz,lorenz,linear,18,0.1304347826086956,6,0.1739130434782608,8,0.4130434782608695,19,0.2826086956521739,13
lorenz,lorenz,linear,19,0.119047619047619,5,0.1428571428571428,6,0.4047619047619047,17,0.3333333333333333,14
lorenz,lorenz,linear,20,0.1224489795918367,6,0.1224489795918367,6,0.4489795918367347,22,0.3061224489795918,15
lorenz,lorenz,linear,21,0.1212121212121212,4,0.0909090909090909,3,0.4848484848484848,16,0.303030303030303,10
lorenz,lorenz,linear,22,0.1875,6,0.125,4,0.5,16,0.1875,6
lorenz,lorenz,linear,23,0.1351351351351351,5,0.1351351351351351,5,0.4324324324324324,16,0.2972972972972973,11
lorenz,lorenz,linear,24,0.125,5,0.15,6,0.475,19,0.25,10
lorenz,lorenz,linear,25,0.1,5,0.16,8,0.42,21,0.32,16
lorenz,rossler,tanh,1,0.1058823529411764,9,0.1411764705882353,12,0.3176470588235294,27,0.4352941176470588,37
lorenz,rossler,tanh,5,0.1875,21,0.0982142857142857,11,0.3214285714285714,36,0.3928571428571428,44
lorenz,rossler,tanh,9,0.0764331210191082,12,0.0700636942675159,11,0.5031847133757962,79,0.3503184713375796,55
lorenz,rossler,tanh,13,0.0454545454545454,6,0.106060606060606,14,0.4090909090909091,54,0.4393939393939394,58
lorenz,rossler,tanh,17,0.0461538461538461,6,0.1076923076923077,14,0.3230769230769231,42,0.5230769230769231,68
lorenz,rossler,tanh,21,0.072992700729927,10,0.1167883211678832,16,0.3503649635036496,48,0.4598540145985401,63
lorenz,rossler,tanh,25,0.0583333333333333,7,0.1416666666666666,17,0.3583333333333333,43,0.4416666666666666,53
lorenz,rossler,tanh,29,0.0671641791044776,9,0.1417910447761194,19,0.3358208955223881,45,0.4552238805970149,61
lorenz,rossler,tanh,33,0.0492957746478873,7,0.1056338028169014,15,0.3450704225352112,49,0.5,71
lorenz,rossler,tanh,37,0.1478873239436619,21,0.1197183098591549,17,0.323943661971831,46,0.4084507042253521,58
lorenz,rossler,tanh,41,0.0901639344262295,11,0.1311475409836065,16,0.319672131147541,39,0.4590163934426229,56
lorenz,rossler,tanh,45,0.0583941605839416,8,0.145985401459854,20,0.3211678832116788,44,0.4744525547445255,65
lorenz,rossler,tanh,49,0.0610687022900763,8,0.1145038167938931,15,0.3435114503816794,45,0.4809160305343511,63
lorenz,rossler,tanh,53,0.0495867768595041,6,0.1239669421487603,15,0.3636363636363636,44,0.4628099173553719,56
lorenz,rossler,tanh,57,0.0555555555555555,7,0.0952380952380952,12,0.3571428571428571,45,0.492063492063492,62
lorenz,rossler,tanh,61,0.0451127819548872,6,0.1278195488721804,17,0.3684210526315789,49,0.4586466165413533,61
lorenz,rossler,tanh,65,0.05,7,0.1071428571428571,15,0.3642857142857142,51,0.4785714285714286,67
lorenz,rossler,tanh,69,0.0764331210191082,12,0.0955414012738853,15,0.4267515923566879,67,0.4012738853503185,63
lorenz,rossler,tanh,73,0.0915032679738562,14,0.1241830065359477,19,0.3660130718954248,56,0.4183006535947712,64
lorenz,rossler,tanh,77,0.0708661417322834,9,0.1259842519685039,16,0.3307086614173228,42,0.4724409448818897,60
lorenz,rossler,tanh,81,0.0714285714285714,10,0.1214285714285714,17,0.3571428571428571,50,0.45,63
lorenz,rossler,tanh,85,0.1081081081081081,16,0.1013513513513513,15,0.3716216216216216,55,0.4189189189189189,62
lorenz,rossler,tanh,89,0.0555555555555555,8,0.1111111111111111,16,0.3958333333333333,57,0.4375,63
lorenz,rossler,tanh,93,0.0551724137931034,8,0.1310344827586207,19,0.3724137931034483,54,0.4413793103448276,64
lorenz,rossler,tanh,97,0.0492957746478873,7,0.1197183098591549,17,0.352112676056338,50,0.4788732394366197,68
lorenz,rossler,linear,1,0.5761589403973509,87,0.0,0,0.3178807947019867,48,0.1059602649006622,16
lorenz,rossler,linear,5,0.1587301587301587,20,0.1269841269841269,16,0.4841269841269841,61,0.2301587301587301,29
lorenz,rossler,linear,9,0.072072072072072,8,0.1261261261261261,14,0.5225225225225225,58,0.2792792792792792,31
lorenz,rossler,linear,13,0.0961538461538461,5,0.173076923076923,9,0.3076923076923077,16,0.4230769230769231,22
lorenz,rossler,linear,17,0.1142857142857142,8,0.1857142857142857,13,0.2714285714285714,19,0.4285714285714285,30
lorenz,rossler,linear,21,0.1346153846153846,7,0.1923076923076923,10,0.2884615384615384,15,0.3846153846153846,20
lorenz,rossler,linear,25,0.0869565217391304,2,0.2608695652173913,6,0.3043478260869565,7,0.3478260869565217,8
lorenz,rossler,linear,29,0.16,4,0.2,5,0.32,8,0.32,8
lorenz,rossler,linear,33,0.2083333333333333,5,0.125,3,0.2916666666666667,7,0.375,9
lorenz,rossler,linear,37,0.1538461538461538,4,0.2307692307692307,6,0.2692307692307692,7,0.3461538461538461,9
lorenz,rossler,linear,41,0.1739130434782608,4,0.2608695652173913,6,0.217391304347826,5,0.3478260869565217,8
lorenz,rossler,linear,45,0.2,7,0.1714285714285714,6,0.2857142857142857,10,0.3428571428571428,12
lorenz,rossler,linear,49,0.1875,6,0.21875,7,0.1875,6,0.40625,13
lorenz,rossler,linear,53,0.1,3,0.2333333333333333,7,0.3,9,0.3666666666666666,11
lorenz,rossler,linear,57,0.119047619047619,5,0.1904761904761904,8,0.3333333333333333,14,0.3571428571428571,15
lorenz,rossler,linear,61,0.1224489795918367,6,0.2244897959183673,11,0.3061224489795918,15,0.3469387755102041,17
lorenz,rossler,linear,65,0.15625,5,0.21875,7,0.25,8,0.375,12
lorenz,rossler,linear,69,0.1666666666666666,6,0.2222222222222222,8,0.2222222222222222,8,0.3888888888888889,14
lorenz,rossler,linear,73,0.15,6,0.2,8,0.25,10,0.4,16
lorenz,rossler,linear,77,0.125,4,0.1875,6,0.34375,11,0.34375,11
lorenz,rossler,linear,81,0.1463414634146341,6,0.2195121951219512,9,0.2682926829268293,11,0.3658536585365853,15
lorenz,rossler,linear,85,0.0869565217391304,4,0.217391304347826,10,0.3043478260869565,14,0.391304347826087,18
lorenz,rossler,linear,89,0.1,4,0.2,8,0.3,12,0.4,16
lorenz,rossler,linear,93,0.0980392156862745,5,0.2156862745098039,11,0.2745098039215686,14,0.4117647058823529,21
lorenz,rossler,linear,97,0.1428571428571428,5,0.2285714285714285,8,0.2857142857142857,10,0.3428571428571428,12
lorenz,lorenz,tanh,1,0.6477611940298508,217,0.0,0,0.3522388059701492,118,0.0,0
lorenz,lorenz,tanh,2,0.3793103448275862,77,0.064039408866995,13,0.4088669950738916,83,0.1477832512315271,30
lorenz,lorenz,tanh,3,0.2897727272727273,51,0.0909090909090909,16,0.3977272727272727,70,0.2215909090909091,39
lorenz,lorenz,tanh,4,0.5084175084175084,151,0.0471380471380471,14,0.3602693602693603,107,0.0841750841750841,25
lorenz,lorenz,tanh,5,0.2888888888888888,65,0.0844444444444444,19,0.44,99,0.1866666666666666,42
lorenz,lorenz,tanh,6,0.1016042780748663,19,0.0855614973262032,16,0.5026737967914439,94,0.3101604278074866,58
lorenz,lorenz,tanh,7,0.0473933649289099,10,0.1042654028436018,22,0.5118483412322274,108,0.3364928909952606,71
lorenz,lorenz,tanh,8,0.0480349344978165,11,0.1091703056768559,25,0.4803493449781659,110,0.3624454148471616,83
lorenz,lorenz,tanh,9,0.0634920634920634,12,0.1111111111111111,21,0.4285714285714285,81,0.3968253968253968,75
lorenz,lorenz,tanh,10,0.0425531914893617,8,0.1063829787234042,20,0.4521276595744681,85,0.3989361702127659,75
lorenz,lorenz,tanh,11,0.0568181818181818,10,0.1193181818181818,21,0.4375,77,0.3863636363636363,68
lorenz,lorenz,tanh,12,0.0462962962962962,5,0.1111111111111111,12,0.4814814814814814,52,0.3611111111111111,39
lorenz,lorenz,tanh,13,0.0508474576271186,6,0.0932203389830508,11,0.4661016949152542,55,0.3898305084745763,46
lorenz,lorenz,tanh,14,0.0509554140127388,8,0.10828025477707,17,0.4331210191082802,68,0.4076433121019108,64
lorenz,lorenz,tanh,15,0.0769230769230769,6,0.141025641025641,11,0.4487179487179487,35,0.3333333333333333,26
lorenz,lorenz,tanh,16,0.109090909090909,6,0.1636363636363636,9,0.4,22,0.3272727272727272,18
lorenz,lorenz,tanh,17,0.07,7,0.11,11,0.43,43,0.39,39
lorenz,lorenz,tanh,18,0.0581395348837209,5,0.127906976744186,11,0.4418604651162791,38,0.3720930232558139,32
lorenz,lorenz,tanh,19,0.0701754385964912,4,0.1578947368421052,9,0.4210526315789473,24,0.3508771929824561,20
lorenz,lorenz,tanh,20,0.109375,7,0.140625,9,0.421875,27,0.328125,21
lorenz,lorenz,tanh,21,0.0677966101694915,4,0.1186440677966101,7,0.4406779661016949,26,0.3728813559322034,22
lorenz,lorenz,tanh,22,0.125,4,0.09375,3,0.53125,17,0.25,8
lorenz,lorenz,tanh,23,0.087719298245614,5,0.1228070175438596,7,0.4210526315789473,24,0.3684210526315789,21
lorenz,lorenz,tanh,24,0.0961538461538461,5,0.1346153846153846,7,0.4615384615384615,24,0.3076923076923077,16
lorenz,lorenz,tanh,25,0.1162790697674418,5,0.1162790697674418,5,0.4651162790697674,20,0.3023255813953488,13
lorenz,lorenz,linear,1,0.2195121951219512,18,0.1341463414634146,11,0.3536585365853658,29,0.2926829268292683,24
lorenz,lorenz,linear,2,0.1935483870967742,18,0.1290322580645161,12,0.3870967741935484,36,0.2903225806451613,27
lorenz,lorenz,linear,3,0.1443298969072164,14,0.1546391752577319,15,0.4329896907216495,42,0.268041237113402,26
lorenz,lorenz,linear,4,0.14,14,0.14,14,0.42,42,0.3,30
lorenz,lorenz,linear,5,0.1351351351351351,15,0.1441441441441441,16,0.4144144144144144,46,0.3063063063063063,34
lorenz,lorenz,linear,6,0.1972789115646258,29,0.0816326530612244,12,0.4829931972789115,71,0.238095238095238,35
lorenz,lorenz,linear,7,0.0620689655172413,9,0.1034482758620689,15,0.5793103448275863,84,0.2551724137931034,37
lorenz,lorenz,linear,8,0.0890410958904109,13,0.1301369863013698,19,0.5273972602739726,77,0.2534246575342466,37
lorenz,lorenz,linear,9,0.0530973451327433,6,0.1415929203539823,16,0.4247787610619469,48,0.3805309734513274,43
lorenz,lorenz,linear,10,0.0576923076923076,6,0.173076923076923,18,0.3846153846153846,40,0.3846153846153846,40
lorenz,lorenz,linear,11,0.0666666666666666,8,0.1583333333333333,19,0.4,48,0.375,45
lorenz,lorenz,linear,12,0.0909090909090909,7,0.1688311688311688,13,0.4025974025974026,31,0.3376623376623376,26
lorenz,lorenz,linear,13,0.0923076923076923,6,0.1692307692307692,11,0.4153846153846154,27,0.3230769230769231,21
lorenz,lorenz,linear,14,0.0833333333333333,6,0.1527777777777778,11,0.4027777777777778,29,0.3611111111111111,26
lorenz,lorenz,linear,15,0.0983606557377049,6,0.180327868852459,11,0.3770491803278688,23,0.3442622950819672,21
lorenz,lorenz,linear,16,0.078125,5,0.171875,11,0.40625,26,0.34375,22
lorenz,lorenz,linear,17,0.0879120879120879,8,0.1428571428571428,13,0.3736263736263736,34,0.3956043956043956,36
lorenz,lorenz,linear,18,0.1,6,0.2,12,0.4,24,0.3,18
lorenz,lorenz,linear,19,0.0869565217391304,4,0.1739130434782608,8,0.391304347826087,18,0.3478260869565217,16
lorenz,lorenz,linear,20,0.1041666666666666,5,0.1875,9,0.3541666666666667,17,0.3541666666666667,17
lorenz,lorenz,linear,21,0.1276595744680851,6,0.1702127659574468,8,0.3617021276595745,17,0.3404255319148936,16
lorenz,lorenz,linear,22,0.1052631578947368,4,0.2105263157894736,8,0.4210526315789473,16,0.2631578947368421,10
lorenz,lorenz,linear,23,0.1142857142857142,4,0.1714285714285714,6,0.4285714285714285,15,0.2857142857142857,10
lorenz,lorenz,linear,24,0.1052631578947368,4,0.2368421052631578,9,0.3947368421052631,15,0.2631578947368421,10
lorenz,lorenz,linear,25,0.1,4,0.225,9,0.425,17,0.25,10
lorenz,rossler,tanh,1,0.07,7,0.12,12,0.32,32,0.49,49
lorenz,rossler,tanh,5,0.1411764705882353,24,0.0823529411764705,14,0.4294117647058823,73,0.3470588235294117,59
lorenz,rossler,tanh,9,0.0609756097560975,10,0.0914634146341463,15,0.4451219512195122,73,0.4024390243902439,66
lorenz,rossler,tanh,13,0.0628930817610062,10,0.0817610062893081,13,0.3584905660377358,57,0.4968553459119497,79
lorenz,rossler,tanh,17,0.0789473684210526,12,0.1052631578947368,16,0.3421052631578947,52,0.4736842105263157,72
